"","BOTTOM_DEPTH","CRUISE","DAY","DIS_PERVOLM2","DIS_PERVOLM3","EST_NUM_PERM2","EST_NUM_PERM3","FOCI_ID","GEAR_NAME","GEOGRAPHIC_AREA","GMT_DATE_TIME_TXT","HAUL_ID","HAUL_NAME","HAUL_PERFORMANCE","LAT","LON","MAX_GEAR_DEPTH","MESH","MIN_GEAR_DEPTH","MONTH","NET","SEX","SEX_NAME","SIZE_NAME","SPECIMEN_FORM","STAGE","STAGE_NAME","STATION_NAME","TAXON_NAME","TAXON_SIZE","VOLUME_FILTERED","YEAR","ZOOP_COPEPOD_NAUPLII","ZOOP_EUPHAUSIID_EGG","weight_mean","sd","total_WW_m2","mean_DW_mg_m2","mg_C_m2","total_WW_m3","mean_DW_mg_m3","mg_C_m3","bsregion"
"3162",68,"1OM06",23,458.934,7.6489,45.528,0.7588,"1OM06 9 2 20BON 1 4185#21#999#999","20BON","BS","2006-06-23 07:30","1OM06 9 2 20BON 1",2,"GOOD",57.494,-167.9917,60,153,0,6,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","9","Calanus marshallae",999,10.32824,2006,NA,NA,0.075071254822619,0.0105904892293642,3.4178440895642,0.443226781986871,0.177290712794749,0.0569640681594033,0.00595508324066981,0.00238203329626793,"3"
"3163",75,"1OM98",30,32.154,0.5359,179.454,2.9909,"1OM98 27 3 60BON 1 4185#0#2#999","60BON","BS","1998-07-30 15:02","1OM98 27 3 60BON 1",3,"GOOD",57.49167,-165.9867,60,333,0,7,1,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","27","Calanus marshallae",999,80.24361,1998,NA,NA,1.83955356985089,0.240161339042795,330.115246324023,54.4513250349987,21.7805300139995,5.50192077206704,0.731594268050774,0.292637707220309,"3"
"3164",75,"1OM98",30,32.154,0.5359,622.104,10.3684,"1OM98 27 3 60BON 1 4185#22#999#999","60BON","BS","1998-07-30 15:02","1OM98 27 3 60BON 1",3,"GOOD",57.49167,-165.9867,60,333,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","27","Calanus marshallae",999,80.24361,1998,NA,NA,0.207782139885689,0.033859585789125,129.262100351446,20.2947074543955,8.11788298175819,2.15436833919077,0.272674570102009,0.109069828040804,"3"
"3165",75,"1OM98",30,32.154,0.5359,550.326,9.1721,"1OM98 27 3 60BON 1 4185#23#999#999","60BON","BS","1998-07-30 15:02","1OM98 27 3 60BON 1",3,"GOOD",57.49167,-165.9867,60,333,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","27","Calanus marshallae",999,80.24361,1998,NA,NA,0.493102857603848,0.0778181501067857,271.367323213695,44.3017671911413,17.7207068764565,4.52278872022826,0.59522736904431,0.238090947617724,"3"
"3166",75,"1OM98",30,32.154,0.5359,2643.948,44.0658,"1OM98 27 3 60BON 1 4185#24#999#999","60BON","BS","1998-07-30 15:02","1OM98 27 3 60BON 1",3,"GOOD",57.49167,-165.9867,60,333,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","27","Calanus marshallae",999,80.24361,1998,NA,NA,1.28108646212632,0.163979799162647,3387.12598936597,631.529252653674,252.61170106147,56.4520998227661,8.48506773803671,3.39402709521468,"3"
"3167",75,"1OM98",30,32.154,0.5359,23.928,0.3988,"1OM98 27 3 60BON 1 4185#0#1#999","60BON","BS","1998-07-30 15:02","1OM98 27 3 60BON 1",3,"GOOD",57.49167,-165.9867,60,333,0,7,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","27","Calanus marshallae",999,80.24361,1998,NA,NA,1.39403719141276,0.238241938468224,33.3565219161244,4.87674101278917,1.95069640511567,0.555942031935407,0.0655226621102696,0.0262090648441079,"3"
"3168",65,"1OM05",17,28.05,0.4675,163.194,2.7199,"1OM05 11 2 20BON 1 4185#21#999#999","20BON","BS","2005-07-17 07:55","1OM05 11 2 20BON 1",2,"GOOD",57.00633,-166.9858,60,153,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","11","Calanus marshallae",999,10.69539,2005,NA,NA,0.075071254822619,0.0105904892293642,12.2511783595225,1.69915072483812,0.679660289935248,0.204186305992041,0.0228293605352466,0.00913174421409866,"3"
"3169",64,"1OM07",29,61.05,1.11,73.26,1.332,"1OM07 15 2 20BON 1 4185#21#999#999","20BON","BS","2007-07-29 01:43","1OM07 15 2 20BON 1",2,"GOOD",57.50617,-165.9912,55,153,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","15","Calanus marshallae",999,3.60367,2007,NA,NA,0.075071254822619,0.0105904892293642,5.49972012830507,0.731286249034247,0.292514499613699,0.0999949114237285,0.0107677925845231,0.00430711703380925,"3"
"3170",86,"1MF99",15,29.3301,0.3621,130.3452,1.6092,"1MF99 16 1 20BON 1 4185#21#999#999","20BON","BS","1999-04-15 08:29","1MF99 16 1 20BON 1",1,"QUEST",56.40417,-164.4037,81,153,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","16","Calanus marshallae",999,11.04772,1999,NA,NA,0.075071254822619,0.0105904892293642,9.78517772410524,1.34117496181819,0.536469984727275,0.120804663260558,0.0131387436209197,0.0052554974483679,"3"
"3171",69,"1PK98",15,46.531,0.7505,41.0192,0.6616,"1PK98 106 2 20BON 1 4185#21#999#999","20BON","BS","1998-09-15 09:14","1PK98 106 2 20BON 1",2,"QUEST",57.65417,-169,62,153,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","106","Calanus marshallae",999,14.65688,1998,NA,NA,0.075071254822619,0.0105904892293642,3.07936281581997,0.397146601961763,0.158858640784705,0.0496671421906447,0.00515492981648338,0.00206197192659335,"6"
"3172",102,"1OM06",24,128.358,1.4262,888.075,9.8675,"1OM06 15 2 20BON 1 4185#21#999#999","20BON","BS","2006-06-24 09:58","1OM06 15 2 20BON 1",2,"GOOD",56.49567,-168.993,90,153,0,6,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","15","Calanus marshallae",999,21.73666,2006,NA,NA,0.075071254822619,0.0105904892293642,66.6689046265974,10.1088280032354,4.04353120129417,0.740765606962193,0.0886346285385611,0.0354538514154244,"3"
"3173",71,"8MF04",28,2.5984,0.0406,0,0,"8MF04 1 10 60BON 1 4185#0#1#999","60BON","BS","2004-09-28 00:30","8MF04 1 10 60BON 1",10,"QUEST",56.87167,-164.063,64,333,0,9,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","1","Calanus marshallae",999,98.5655,2004,NA,NA,1.39403719141276,0.238241938468224,0,0,0,0,0,0,"3"
"3174",71,"8MF04",28,2.5984,0.0406,0,0,"8MF04 1 10 60BON 1 4185#0#2#999","60BON","BS","2004-09-28 00:30","8MF04 1 10 60BON 1",10,"QUEST",56.87167,-164.063,64,333,0,9,1,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","1","Calanus marshallae",999,98.5655,2004,NA,NA,1.83955356985089,0.240161339042795,0,0,0,0,0,0,"3"
"3175",71,"8MF04",28,2.5984,0.0406,0,0,"8MF04 1 10 60BON 1 4185#22#999#999","60BON","BS","2004-09-28 00:30","8MF04 1 10 60BON 1",10,"QUEST",56.87167,-164.063,64,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","1","Calanus marshallae",999,98.5655,2004,NA,NA,0.207782139885689,0.033859585789125,0,0,0,0,0,0,"3"
"3176",71,"8MF04",28,2.5984,0.0406,0,0,"8MF04 1 10 60BON 1 4185#23#999#999","60BON","BS","2004-09-28 00:30","8MF04 1 10 60BON 1",10,"QUEST",56.87167,-164.063,64,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","1","Calanus marshallae",999,98.5655,2004,NA,NA,0.493102857603848,0.0778181501067857,0,0,0,0,0,0,"3"
"3177",71,"8MF04",28,2.5984,0.0406,1.2992,0.0203,"8MF04 1 10 60BON 1 4185#24#999#999","60BON","BS","2004-09-28 00:30","8MF04 1 10 60BON 1",10,"QUEST",56.87167,-164.063,64,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","1","Calanus marshallae",999,98.5655,2004,NA,NA,1.28108646212632,0.163979799162647,1.66438753159452,0.207816941239587,0.0831267764958346,0.0260060551811644,0.00260878849472928,0.00104351539789171,"3"
"3178",65,"8MF04",1,10.8,0.2,9.5526,0.1769,"8MF04 5 2 60BON 1 4185#24#999#999","60BON","BS","2004-10-01 00:57","8MF04 5 2 60BON 1",2,"GOOD",57.417,-168.6965,54,333,0,10,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","5","Calanus marshallae",999,130.0007,2004,NA,NA,1.28108646212632,0.163979799162647,12.2377065381079,1.69718399737512,0.678873598950048,0.226624195150147,0.0254774846980547,0.0101909938792219,"6"
"3179",65,"8MF04",1,10.8,0.2,0,0,"8MF04 5 2 60BON 1 4185#0#1#999","60BON","BS","2004-10-01 00:57","8MF04 5 2 60BON 1",2,"GOOD",57.417,-168.6965,54,333,0,10,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","5","Calanus marshallae",999,130.0007,2004,NA,NA,1.39403719141276,0.238241938468224,0,0,0,0,0,0,"6"
"3180",65,"8MF04",1,10.8,0.2,0,0,"8MF04 5 2 60BON 1 4185#0#2#999","60BON","BS","2004-10-01 00:57","8MF04 5 2 60BON 1",2,"GOOD",57.417,-168.6965,54,333,0,10,1,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","5","Calanus marshallae",999,130.0007,2004,NA,NA,1.83955356985089,0.240161339042795,0,0,0,0,0,0,"6"
"3181",65,"8MF04",1,10.8,0.2,0.8316,0.0154,"8MF04 5 2 60BON 1 4185#22#999#999","60BON","BS","2004-10-01 00:57","8MF04 5 2 60BON 1",2,"GOOD",57.417,-168.6965,54,333,0,10,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","5","Calanus marshallae",999,130.0007,2004,NA,NA,0.207782139885689,0.033859585789125,0.172791627528939,0.0191502229395821,0.00766008917583284,0.00319984495423961,0.000287475908718282,0.000114990363487313,"6"
"3182",65,"8MF04",1,10.8,0.2,2.079,0.0385,"8MF04 5 2 60BON 1 4185#23#999#999","60BON","BS","2004-10-01 00:57","8MF04 5 2 60BON 1",2,"GOOD",57.417,-168.6965,54,333,0,10,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","5","Calanus marshallae",999,130.0007,2004,NA,NA,0.493102857603848,0.0778181501067857,1.0251608409584,0.124779009115807,0.0499116036463229,0.0189844600177482,0.0018731353231607,0.000749254129264279,"6"
"3183",97,"3DY12",28,228.7912,2.5999,34318.5,389.983,"3DY12 43 1 20BON 1 4185#0#2#999","20BON","BS","2012-08-28 00:20","3DY12 43 1 20BON 1",1,"GOOD",56.00367,-164.9832,88,153,0,8,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","43","Calanus marshallae",999,24.61646,2012,NA,NA,1.83955356985089,0.240161339042795,63130.7191869279,13729.8726675698,5491.94906702791,717.394619831162,123.265828035912,49.3063312143649,"3"
"3184",97,"3DY12",28,228.7912,2.5999,63146.05,717.5687,"3DY12 43 1 20BON 1 4185#24#999#999","20BON","BS","2012-08-28 00:20","3DY12 43 1 20BON 1",1,"GOOD",56.00367,-164.9832,88,153,0,8,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","43","Calanus marshallae",999,24.61646,2012,NA,NA,1.28108646212632,0.163979799162647,80895.5497917519,17824.5254815604,7129.81019262416,919.267547215585,160.027300711853,64.0109202847412,"3"
"3185",97,"3DY12",28,228.7912,2.5999,2745.477,31.1986,"3DY12 43 1 20BON 1 4185#23#999#999","20BON","BS","2012-08-28 00:20","3DY12 43 1 20BON 1",1,"GOOD",56.00367,-164.9832,88,153,0,8,1,999,"NOT DETERMINED","NOT DETERMINED","G",23,"C - 4 (COPEPODITE IV)","43","Calanus marshallae",999,24.61646,2012,NA,NA,0.493102857603848,0.0778181501067857,1353.80255418564,240.522414045184,96.2089656180736,15.3841188132394,2.15939283162626,0.863757132650504,"3"
"3186",76,"2DY09",30,25.5369,0.3701,0,0,"2DY09 22 2 20BON 1 4185#21#999#999","20BON","BS","2009-04-30 12:59","2DY09 22 2 20BON 1",2,"GOOD",56.66667,-163.8695,69,153,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","22","Calanus marshallae",999,16.21284,2009,NA,NA,0.075071254822619,0.0105904892293642,0,0,0,0,0,0,"3"
"3187",71,"2DY12",26,14.424,0.2404,38.46,0.641,"2DY12 135 2 20BON 1 4185#0#2#999","20BON","BS","2012-05-26 18:02","2DY12 135 2 20BON 1",2,"GOOD",58.236,-168.7323,60,153,0,5,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","135","Calanus marshallae",999,12.48085,2012,NA,NA,1.83955356985089,0.240161339042795,70.7492302964654,10.7611086799081,4.30444347196326,1.17915383827442,0.144583541778497,0.0578334167113987,"6"
"3188",71,"1TT06",21,26.3154,0.4314,0,0,"1TT06 27 2 20BON 2 4185#21#999#999","20BON","BS","2006-04-21 23:38","1TT06 27 2 20BON 2",2,"GOOD",58.102,-168.4708,61,153,0,4,2,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","27","Calanus marshallae",999,13.9074,2006,NA,NA,0.075071254822619,0.0105904892293642,0,0,0,0,0,0,"6"
"3189",72,"DY13-05",7,131.0826,1.9861,786.4956,11.9166,"DY13-05 39 2 20BON 1 4185#20#999#999","20BON","BS","2013-05-07 21:54","DY13-05 39 2 20BON 1",2,"GOOD",57.5277,-168.6135,66,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","H",20,"C - 1 (COPEPODITE I)","39","Calanus marshallae",999,8.05599,2013,NA,NA,0.0282516378511003,0.00311624624807987,22.2197888626838,3.17981973286592,1.27192789314637,0.336663467616421,0.0386449806576783,0.0154579922630713,"6"
"3190",72,"1TT06",7,7.7301,0.1227,0.7056,0.0112,"1TT06 91 5 60BON 1 4185#0#1#999","60BON","BS","2006-05-07 23:17","1TT06 91 5 60BON 1",5,"GOOD",58.0575,-168.7302,63,333,0,5,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","91","Calanus marshallae",999,89.67205,2006,NA,NA,1.39403719141276,0.238241938468224,0.98363264226084,0.119464052205127,0.047785620882051,0.0156132165438229,0.00152473566241911,0.000609894264967644,"6"
"3191",70,"1TT06",17,10.758,0.1793,0.63,0.0105,"1TT06 10 2 60BON 1 4185#0#1#999","60BON","BS","2006-04-17 11:58","1TT06 10 2 60BON 1",2,"QUEST",57.01467,-164.2285,60,333,0,4,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","10","Calanus marshallae",999,94.82021,2006,NA,NA,1.39403719141276,0.238241938468224,0.878243430590036,0.106030008679305,0.0424120034717219,0.0146373905098339,0.001424592450988,0.000569836980395201,"3"
"3192",70,"1TT06",17,10.758,0.1793,16.452,0.2742,"1TT06 10 2 60BON 1 4185#0#2#999","60BON","BS","2006-04-17 11:58","1TT06 10 2 60BON 1",2,"QUEST",57.01467,-164.2285,60,333,0,4,1,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","10","Calanus marshallae",999,94.82021,2006,NA,NA,1.83955356985089,0.240161339042795,30.2643353311869,4.40206456400859,1.76082582560344,0.504405588853115,0.0591450290796067,0.0236580116318427,"3"
"3193",70,"1TT06",17,10.758,0.1793,0,0,"1TT06 10 2 60BON 1 4185#22#999#999","60BON","BS","2006-04-17 11:58","1TT06 10 2 60BON 1",2,"QUEST",57.01467,-164.2285,60,333,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","10","Calanus marshallae",999,94.82021,2006,NA,NA,0.207782139885689,0.033859585789125,0,0,0,0,0,0,"3"
"3194",70,"1TT06",17,10.758,0.1793,0,0,"1TT06 10 2 60BON 1 4185#23#999#999","60BON","BS","2006-04-17 11:58","1TT06 10 2 60BON 1",2,"QUEST",57.01467,-164.2285,60,333,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","10","Calanus marshallae",999,94.82021,2006,NA,NA,0.493102857603848,0.0778181501067857,0,0,0,0,0,0,"3"
"3195",70,"1TT06",17,10.758,0.1793,0,0,"1TT06 10 2 60BON 1 4185#24#999#999","60BON","BS","2006-04-17 11:58","1TT06 10 2 60BON 1",2,"QUEST",57.01467,-164.2285,60,333,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","10","Calanus marshallae",999,94.82021,2006,NA,NA,1.28108646212632,0.163979799162647,0,0,0,0,0,0,"3"
"3196",72,"1TT06",7,7.7301,0.1227,6.3252,0.1004,"1TT06 91 5 60BON 1 4185#0#2#999","60BON","BS","2006-05-07 23:17","1TT06 91 5 60BON 1",5,"GOOD",58.0575,-168.7302,63,333,0,5,1,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","91","Calanus marshallae",999,89.67205,2006,NA,NA,1.83955356985089,0.240161339042795,11.6355442400209,1.60939357084145,0.64375742833658,0.18469117841303,0.0205409052098492,0.00821636208393966,"6"
"3197",72,"1TT06",7,7.7301,0.1227,0,0,"1TT06 91 5 60BON 1 4185#22#999#999","60BON","BS","2006-05-07 23:17","1TT06 91 5 60BON 1",5,"GOOD",58.0575,-168.7302,63,333,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","91","Calanus marshallae",999,89.67205,2006,NA,NA,0.207782139885689,0.033859585789125,0,0,0,0,0,0,"6"
"3198",72,"1TT06",7,7.7301,0.1227,0,0,"1TT06 91 5 60BON 1 4185#23#999#999","60BON","BS","2006-05-07 23:17","1TT06 91 5 60BON 1",5,"GOOD",58.0575,-168.7302,63,333,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","91","Calanus marshallae",999,89.67205,2006,NA,NA,0.493102857603848,0.0778181501067857,0,0,0,0,0,0,"6"
"3199",72,"1TT06",7,7.7301,0.1227,0.7056,0.0112,"1TT06 91 5 60BON 1 4185#24#999#999","60BON","BS","2006-05-07 23:17","1TT06 91 5 60BON 1",5,"GOOD",58.0575,-168.7302,63,333,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","91","Calanus marshallae",999,89.67205,2006,NA,NA,1.28108646212632,0.163979799162647,0.903934607676334,0.109297432258154,0.0437189729032617,0.0143481683758148,0.00139497773345823,0.000557991093383294,"6"
"3200",102,"1TT06",24,18.1164,0.1948,3.627,0.039,"1TT06 45 2 60BON 1 4185#0#1#999","60BON","BS","2006-04-24 14:07","1TT06 45 2 60BON 1",2,"GOOD",58.09933,-171.7667,93,333,0,4,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","45","Calanus marshallae",999,153.9869,2006,NA,NA,1.39403719141276,0.238241938468224,5.05617289325406,0.669339874806481,0.267735949922592,0.0543674504650975,0.0056696909155155,0.0022678763662062,"6"
"3201",102,"1TT06",24,18.1164,0.1948,45.8955,0.4935,"1TT06 45 2 60BON 1 4185#0#2#999","60BON","BS","2006-04-24 14:07","1TT06 45 2 60BON 1",2,"GOOD",58.09933,-171.7667,93,333,0,4,1,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","45","Calanus marshallae",999,153.9869,2006,NA,NA,1.83955356985089,0.240161339042795,84.4272308650917,12.961578266238,5.18463130649518,0.907819686721417,0.109791968643851,0.0439167874575405,"6"
"3202",102,"1TT06",24,18.1164,0.1948,0,0,"1TT06 45 2 60BON 1 4185#22#999#999","60BON","BS","2006-04-24 14:07","1TT06 45 2 60BON 1",2,"GOOD",58.09933,-171.7667,93,333,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","45","Calanus marshallae",999,153.9869,2006,NA,NA,0.207782139885689,0.033859585789125,0,0,0,0,0,0,"6"
"3203",102,"1TT06",24,18.1164,0.1948,0,0,"1TT06 45 2 60BON 1 4185#23#999#999","60BON","BS","2006-04-24 14:07","1TT06 45 2 60BON 1",2,"GOOD",58.09933,-171.7667,93,333,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","45","Calanus marshallae",999,153.9869,2006,NA,NA,0.493102857603848,0.0778181501067857,0,0,0,0,0,0,"6"
"3204",102,"1TT06",24,18.1164,0.1948,0,0,"1TT06 45 2 60BON 1 4185#24#999#999","60BON","BS","2006-04-24 14:07","1TT06 45 2 60BON 1",2,"GOOD",58.09933,-171.7667,93,333,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","45","Calanus marshallae",999,153.9869,2006,NA,NA,1.28108646212632,0.163979799162647,0,0,0,0,0,0,"6"
"3205",76,"2DY12",22,48.2625,0.7425,1930.52,29.7003,"2DY12 80 2 20BON 1 4185#0#2#999","20BON","BS","2012-05-22 16:58","2DY12 80 2 20BON 1",2,"GOOD",56.66,-162.6413,65,153,0,5,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","80","Calanus marshallae",999,13.46789,2012,NA,NA,1.83955356985089,0.240161339042795,3551.29495766855,663.790034998126,265.51601399925,54.6352928906425,8.19786497479951,3.2791459899198,"3"
"3206",76,"2DY12",22,48.2625,0.7425,791.5115,12.1771,"2DY12 80 2 20BON 1 4185#23#999#999","20BON","BS","2012-05-22 16:58","2DY12 80 2 20BON 1",2,"GOOD",56.66,-162.6413,65,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",23,"C - 4 (COPEPODITE IV)","80","Calanus marshallae",999,13.46789,2012,NA,NA,0.493102857603848,0.0778181501067857,390.296582476309,64.9479532213119,25.9791812885248,6.00456280732782,0.802113120087085,0.320845248034834,"3"
"3207",76,"2DY12",22,48.2625,0.7425,2760.641,42.4714,"2DY12 80 2 20BON 1 4185#22#999#999","20BON","BS","2012-05-22 16:58","2DY12 80 2 20BON 1",2,"GOOD",56.66,-162.6413,65,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",22,"C - 3 (COPEPODITE III)","80","Calanus marshallae",999,13.46789,2012,NA,NA,0.207782139885689,0.033859585789125,573.611894436168,97.4069848986734,38.9627939594694,8.82479837594104,1.20298510884732,0.481194043538928,"3"
"3208",81,"2DY12",19,43.876,0.6268,2407.006,34.3858,"2DY12 29 1 20BON 1 4185#21#999#999","20BON","BS","2012-05-19 04:35","2DY12 29 1 20BON 1",1,"GOOD",56.7075,-166.1973,70,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","H",21,"C - 2 (COPEPODITE II)","29","Calanus marshallae",999,22.33479,2012,NA,NA,0.075071254822619,0.0105904892293642,180.696960785573,28.8748181774318,11.5499272709727,2.58138515407961,0.329845675846942,0.131938270338777,"3"
"3209",81,"2DY12",19,43.876,0.6268,7221.025,103.1575,"2DY12 29 1 20BON 1 4185#20#999#999","20BON","BS","2012-05-19 04:35","2DY12 29 1 20BON 1",1,"GOOD",56.7075,-166.1973,70,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","H",20,"C - 1 (COPEPODITE I)","29","Calanus marshallae",999,22.33479,2012,NA,NA,0.0282516378511003,0.00311624624807987,204.005783213741,32.8083306318521,13.1233322527408,2.91436833162488,0.374779363948731,0.149911745579493,"3"
"3210",70,"DY14-05",11,144.1704,2.1844,236.445,3.5825,"DY14-05 44 2 20BON 1 4185#0#2#999","20BON","BS","2014-05-11 02:21","DY14-05 44 2 20BON 1",2,"GOOD",58.0663,-168.7283,66,153,0,5,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","44","Calanus marshallae",999,11.44462,2014,NA,NA,1.83955356985089,0.240161339042795,434.953243823395,72.7929795376231,29.1171918150492,6.59020066399083,0.884667535448882,0.353867014179553,"6"
"3211",70,"DY14-05",11,144.1704,2.1844,5.7684,0.0874,"DY14-05 44 2 20BON 1 4185#24#999#999","20BON","BS","2014-05-11 02:21","DY14-05 44 2 20BON 1",2,"GOOD",58.0663,-168.7283,66,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","44","Calanus marshallae",999,11.44462,2014,NA,NA,1.28108646212632,0.163979799162647,7.38981914812948,0.998005425652115,0.399202170260846,0.111966956789841,0.0121289581204729,0.00485158324818915,"6"
"3212",70,"DY14-05",11,144.1704,2.1844,57.6708,0.8738,"DY14-05 44 2 20BON 1 4185#23#999#999","20BON","BS","2014-05-11 02:21","DY14-05 44 2 20BON 1",2,"GOOD",58.0663,-168.7283,66,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",23,"C - 4 (COPEPODITE IV)","44","Calanus marshallae",999,11.44462,2014,NA,NA,0.493102857603848,0.0778181501067857,28.4376362803,4.12283286102769,1.64913314441108,0.430873276974243,0.0501056064664575,0.020042242586583,"6"
"3213",70,"DY14-05",11,144.1704,2.1844,121.1034,1.8349,"DY14-05 44 2 20BON 1 4185#22#999#999","20BON","BS","2014-05-11 02:21","DY14-05 44 2 20BON 1",2,"GOOD",58.0663,-168.7283,66,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",22,"C - 3 (COPEPODITE III)","44","Calanus marshallae",999,11.44462,2014,NA,NA,0.207782139885689,0.033859585789125,25.1631235994325,3.62468711745427,1.44987484698171,0.38125944847625,0.0440515423237241,0.0176206169294896,"6"
"3214",70,"DY14-05",11,144.1704,2.1844,17.2986,0.2621,"DY14-05 44 2 20BON 1 4185#20#999#999","20BON","BS","2014-05-11 02:21","DY14-05 44 2 20BON 1",2,"GOOD",58.0663,-168.7283,66,153,0,5,1,999,"NOT DETERMINED","NOT DETERMINED","G",20,"C - 1 (COPEPODITE I)","44","Calanus marshallae",999,11.44462,2014,NA,NA,0.0282516378511003,0.00311624624807987,0.488713782531043,0.0572098175003954,0.0228839270001582,0.00740475428077338,0.000695282272727914,0.000278112909091166,"6"
"3215",78,"DY14-06",1,119.136,1.752,1829.941,26.9109,"DY14-06 155 1 20BON 1 4185#0#2#999","20BON","BS","2014-06-01 23:32","DY14-06 155 1 20BON 1",1,"GOOD",56.868,-169.3255,68,153,0,6,1,2,"FEMALE","NOT DETERMINED","G",0,"ADULT","155","Calanus marshallae",999,14.26933,2014,NA,NA,1.83955356985089,0.240161339042795,3366.27449916652,627.43754012367,250.975016049468,49.5040421629005,7.3894786568864,2.95579146275456,"3"
"3216",78,"DY14-06",1,119.136,1.752,7624.745,112.1286,"DY14-06 155 1 20BON 1 4185#24#999#999","20BON","BS","2014-06-01 23:32","DY14-06 155 1 20BON 1",1,"GOOD",56.868,-169.3255,68,153,0,6,1,999,"NOT DETERMINED","NOT DETERMINED","G",24,"C - 5 (COPEPODITE V)","155","Calanus marshallae",999,14.26933,2014,NA,NA,1.28108646212632,0.163979799162647,9767.95759666537,1925.63938923997,770.255755695989,143.646431477178,22.6787022257542,9.07148089030168,"3"
